,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2015-04-30,601998,8.11,7.92,8.15,7.9,1660299,1329760208.0,3.09,-2.22,-0.18,0.52
1,2015-05-04,601998,7.91,7.95,8.03,7.84,1105768,878471088.0,2.4,0.38,0.03,0.35
2,2015-05-05,601998,7.92,7.51,7.94,7.48,1652429,1273191328.0,5.79,-5.53,-0.44,0.52
3,2015-05-06,601998,7.52,7.36,7.7,7.29,1364756,1026118320.0,5.46,-2.0,-0.15,0.43
4,2015-05-07,601998,7.36,7.29,7.48,7.27,958408,705476352.0,2.85,-0.95,-0.07,0.3
5,2015-05-08,601998,7.37,7.37,7.42,7.18,1016393,743675824.0,3.29,1.1,0.08,0.32
6,2015-05-11,601998,7.37,7.55,7.58,7.28,1456251,1079391904.0,4.07,2.44,0.18,0.46
7,2015-05-12,601998,7.55,7.78,7.96,7.46,2572740,1991704480.0,6.62,3.05,0.23,0.81
8,2015-05-13,601998,7.8,7.62,7.85,7.55,1537533,1179119856.0,3.86,-2.06,-0.16,0.48
9,2015-05-14,601998,7.7,7.6,7.74,7.57,1172068,895690560.0,2.23,-0.26,-0.02,0.37
10,2015-05-15,601998,7.58,7.35,7.6,7.3,1146732,849859920.0,3.95,-3.29,-0.25,0.36
11,2015-05-18,601998,7.29,7.25,7.38,7.22,760501,554816272.0,2.18,-1.36,-0.1,0.24
12,2015-05-19,601998,7.21,7.47,7.5,7.21,1156984,857313392.0,4.0,3.03,0.22,0.36
13,2015-05-20,601998,7.5,7.42,7.59,7.39,1479383,1107027520.0,2.68,-0.67,-0.05,0.46
14,2015-05-21,601998,7.41,7.42,7.46,7.35,1175825,869429792.0,1.48,0.0,0.0,0.37
15,2015-05-22,601998,7.46,7.66,7.75,7.45,1829578,1386872176.0,4.04,3.23,0.24,0.57
16,2015-05-25,601998,7.68,7.82,7.84,7.68,2061321,1603211744.0,2.09,2.09,0.16,0.65
17,2015-05-26,601998,7.85,7.88,7.89,7.73,1852043,1445465888.0,2.05,0.77,0.06,0.58
18,2015-05-27,601998,7.91,7.83,7.95,7.76,1551032,1216107648.0,2.41,-0.63,-0.05,0.49
19,2015-05-28,601998,7.82,7.47,8.0,7.44,2924874,2283190384.0,7.15,-4.6,-0.36,0.92
20,2015-05-29,601998,7.47,7.39,7.56,7.2,1756152,1299567920.0,4.82,-1.07,-0.08,0.55
21,2015-06-01,601998,7.4,7.71,7.73,7.3,1826181,1378175712.0,5.82,4.33,0.32,0.57
22,2015-06-02,601998,7.68,7.74,7.8,7.59,1647718,1265317136.0,2.72,0.39,0.03,0.52
23,2015-06-03,601998,7.75,7.89,7.94,7.61,2595498,2025031232.0,4.26,1.94,0.15,0.81
24,2015-06-04,601998,7.87,8.11,8.29,7.71,3968516,3194897792.0,7.35,2.79,0.22,1.24
25,2015-06-05,601998,8.19,8.0,8.27,7.85,3138933,2524702928.0,5.18,-1.36,-0.11,0.98
26,2015-06-08,601998,8.04,8.49,8.55,7.99,4693880,3909880528.0,7.0,6.13,0.49,1.47
27,2015-06-09,601998,8.58,8.49,8.82,8.31,4014464,3442760272.0,6.01,0.0,0.0,1.26
28,2015-06-10,601998,8.37,8.31,8.45,8.25,2022828,1684101744.0,2.36,-2.12,-0.18,0.63
29,2015-06-11,601998,8.32,8.18,8.36,8.06,1833369,1494145536.0,3.61,-1.56,-0.13,0.57
30,2015-06-12,601998,8.18,8.46,8.49,8.07,2744848,2257717568.0,5.13,3.42,0.28,0.86
31,2015-06-15,601998,8.4,8.08,8.4,8.04,2540007,2088445184.0,4.26,-4.49,-0.38,0.8
32,2015-06-16,601998,8.0,8.37,8.41,7.95,3539292,2920510192.0,5.69,3.59,0.29,1.11
33,2015-06-17,601998,8.49,8.54,8.98,8.36,5524535,4744168448.0,7.41,2.03,0.17,1.73
34,2015-06-18,601998,8.34,8.01,8.36,8.0,2894857,2367741328.0,4.22,-6.21,-0.53,0.91
35,2015-06-19,601998,7.87,7.44,8.0,7.36,1917984,1489431056.0,7.99,-7.12,-0.57,0.6
36,2015-06-23,601998,7.5,7.71,7.72,7.19,1487926,1122106480.0,7.12,3.63,0.27,0.47
37,2015-06-24,601998,7.71,7.94,8.05,7.58,1764868,1369265296.0,6.1,2.98,0.23,0.55
38,2015-06-25,601998,8.17,7.66,8.19,7.59,2540618,2020613200.0,7.56,-3.53,-0.28,0.8
39,2015-06-26,601998,7.48,7.17,7.7,6.89,2387669,1749904720.0,10.57,-6.4,-0.49,0.75
40,2015-06-29,601998,7.39,7.26,7.54,6.59,2508841,1821146416.0,13.25,1.26,0.09,0.79
41,2015-06-30,601998,7.4,7.71,7.8,7.2,2597815,1952036512.0,8.26,6.2,0.45,0.81
42,2015-07-01,601998,7.61,7.38,7.75,7.35,1765997,1337627456.0,5.19,-4.28,-0.33,0.55
43,2015-07-02,601998,7.8,8.12,8.12,7.39,5258502,4106935008.0,9.89,10.03,0.74,1.65
44,2015-07-03,601998,7.91,7.63,8.11,7.51,3106904,2450928560.0,7.39,-6.03,-0.49,0.97
45,2015-07-06,601998,8.3,8.27,8.34,7.76,6451652,5242015232.0,7.6,8.39,0.64,2.02
46,2015-07-07,601998,8.0,9.1,9.1,8.0,5510009,4789162752.0,13.3,10.04,0.83,1.73
47,2015-07-08,601998,8.28,9.4,9.62,8.2,7545413,6923373312.0,15.6,3.3,0.3,2.36
48,2015-07-09,601998,9.4,9.79,10.25,8.68,3802649,3597208048.0,16.7,4.15,0.39,1.19
49,2015-07-10,601998,9.41,9.78,10.5,9.18,4337692,4333943296.0,13.48,-0.1,-0.01,1.36
50,2015-07-13,601998,9.38,9.2,9.56,9.06,3435658,3195025088.0,5.11,-5.93,-0.58,1.08
51,2015-07-14,601998,9.0,9.97,10.05,8.71,4426522,4095573920.0,14.57,8.37,0.77,1.39
52,2015-07-15,601998,9.6,10.28,10.47,9.52,4748775,4814360832.0,9.53,3.11,0.31,1.49
53,2015-07-16,601998,10.28,9.88,10.5,9.55,3265049,3268463808.0,9.24,-3.89,-0.4,1.02
54,2015-07-17,601998,9.88,9.8,10.08,9.6,2518222,2469467472.0,4.86,-0.81,-0.08,0.79
55,2015-07-20,601998,9.65,9.98,10.28,9.47,3319795,3275561728.0,8.27,1.84,0.18,1.04
56,2015-07-21,601998,9.79,9.53,9.96,9.51,2538130,2457707264.0,4.51,-4.51,-0.45,0.8
57,2015-07-22,601998,9.33,9.36,9.74,9.28,2403587,2272317024.0,4.83,-1.78,-0.17,0.75
58,2015-07-23,601998,9.29,9.42,9.46,9.2,1854825,1736591584.0,2.78,0.64,0.06,0.58
59,2015-07-24,601998,9.39,9.21,9.6,9.1,2158242,2031298448.0,5.31,-2.23,-0.21,0.68
60,2015-07-27,601998,9.02,8.31,9.14,8.29,2515410,2214232208.0,9.23,-9.77,-0.9,0.79
61,2015-07-28,601998,8.0,8.2,8.75,7.85,2434244,2047426672.0,10.83,-1.32,-0.11,0.76
62,2015-07-29,601998,8.02,8.11,8.18,7.75,1725902,1378066176.0,5.24,-1.1,-0.09,0.54
63,2015-07-30,601998,8.12,7.97,8.17,7.9,1435029,1150154144.0,3.33,-1.73,-0.14,0.45
64,2015-07-31,601998,7.88,7.6,7.96,7.43,1178977,911803104.0,6.65,-4.64,-0.37,0.37
65,2015-08-03,601998,7.48,7.71,7.88,7.37,1245514,950459056.0,6.71,1.45,0.11,0.39
66,2015-08-04,601998,7.66,7.79,7.82,7.52,902836,693559136.0,3.89,1.04,0.08,0.28
67,2015-08-05,601998,7.77,7.61,7.77,7.6,838331,643039040.0,2.18,-2.31,-0.18,0.26
68,2015-08-06,601998,7.6,7.61,7.75,7.52,629459,482610048.0,3.02,0.0,0.0,0.2
69,2015-08-07,601998,7.58,7.64,7.7,7.57,753828,574696032.0,1.71,0.39,0.03,0.24
70,2015-08-10,601998,7.64,7.88,7.96,7.56,1323643,1026455456.0,5.24,3.14,0.24,0.41
71,2015-08-11,601998,7.81,7.79,7.86,7.71,997026,775975328.0,1.9,-1.14,-0.09,0.31
72,2015-08-12,601998,7.7,7.62,7.78,7.59,745388,570479792.0,2.44,-2.18,-0.17,0.23
73,2015-08-13,601998,7.59,7.63,7.67,7.5,693622,525574624.0,2.23,0.13,0.01,0.22
74,2015-08-14,601998,7.63,7.6,7.67,7.57,659602,502502192.0,1.31,-0.39,-0.03,0.21
75,2015-08-17,601998,7.58,7.46,7.58,7.4,766876,571762560.0,2.37,-1.84,-0.14,0.24
76,2015-08-18,601998,7.46,7.6,7.78,7.44,1702760,1298476928.0,4.56,1.88,0.14,0.53
77,2015-08-19,601998,7.42,7.4,7.6,7.07,1346165,984801872.0,6.97,-2.63,-0.2,0.42
78,2015-08-20,601998,7.4,7.09,7.4,7.08,835238,602093008.0,4.32,-4.19,-0.31,0.26
79,2015-08-21,601998,7.01,6.79,7.16,6.74,854157,592957104.0,5.92,-4.23,-0.3,0.27
80,2015-08-24,601998,6.6,6.11,6.69,6.11,1172603,737787296.0,8.54,-10.01,-0.68,0.37
81,2015-08-25,601998,5.83,5.5,6.07,5.5,1470604,845835184.0,9.33,-9.98,-0.61,0.46
82,2015-08-26,601998,5.61,5.65,5.88,5.41,1378314,779771280.0,8.55,2.73,0.15,0.43
83,2015-08-27,601998,5.78,6.22,6.22,5.65,1391894,818356272.0,10.09,10.09,0.57,0.44
84,2015-08-28,601998,6.35,6.37,6.48,6.26,1531576,974983488.0,3.54,2.41,0.15,0.48
85,2015-08-31,601998,6.23,6.4,6.45,6.05,1288835,808237024.0,6.28,0.47,0.03,0.4
86,2015-09-01,601998,6.28,6.42,6.67,6.18,1740113,1126958944.0,7.66,0.31,0.02,0.55
87,2015-09-02,601998,6.2,6.23,6.65,6.12,1661771,1058736816.0,8.26,-2.96,-0.19,0.52
88,2015-09-07,601998,6.22,5.85,6.22,5.81,1157343,700665760.0,6.58,-6.1,-0.38,0.36
89,2015-09-08,601998,5.77,6.26,6.35,5.77,1384006,848971056.0,9.91,7.01,0.41,0.43
90,2015-09-09,601998,6.15,6.38,6.41,6.1,1481408,931381536.0,4.95,1.92,0.12,0.46
91,2015-09-10,601998,6.28,6.24,6.45,6.11,905776,571288048.0,5.33,-2.19,-0.14,0.28
92,2015-09-11,601998,6.2,6.17,6.28,6.13,530484,328312128.0,2.4,-1.12,-0.07,0.17
93,2015-09-14,601998,6.17,6.12,6.42,5.92,1116658,688609856.0,8.1,-0.81,-0.05,0.35
94,2015-09-15,601998,6.0,6.14,6.43,5.95,1634994,1017899648.0,7.84,0.33,0.02,0.51
95,2015-09-16,601998,6.01,6.24,6.34,5.93,1417597,861451840.0,6.68,1.63,0.1,0.44
96,2015-09-17,601998,6.11,6.09,6.26,6.08,928845,572859952.0,2.88,-2.4,-0.15,0.29
97,2015-09-18,601998,6.1,6.05,6.13,6.04,417027,253629020.0,1.48,-0.66,-0.04,0.13
98,2015-09-21,601998,5.96,6.05,6.08,5.94,553466,332062544.0,2.31,0.0,0.0,0.17
99,2015-09-22,601998,6.03,6.09,6.19,6.01,796021,485632720.0,2.98,0.66,0.04,0.25
100,2015-09-23,601998,6.02,5.95,6.05,5.93,597098,357170640.0,1.97,-2.3,-0.14,0.19
101,2015-09-24,601998,5.96,5.99,6.05,5.94,339767,203627885.0,1.85,0.67,0.04,0.11
102,2015-09-25,601998,5.95,6.01,6.04,5.93,658118,394878480.0,1.84,0.33,0.02,0.21
103,2015-09-28,601998,5.96,5.96,5.99,5.93,340904,203000543.0,1.0,-0.83,-0.05,0.11
104,2015-09-29,601998,5.92,5.87,5.95,5.83,354885,208871347.0,2.01,-1.51,-0.09,0.11
105,2015-09-30,601998,5.85,5.87,5.95,5.85,296038,174500885.0,1.7,0.0,0.0,0.09
106,2015-10-08,601998,5.98,5.98,6.04,5.9,542316,324624544.0,2.39,1.87,0.11,0.17
107,2015-10-09,601998,5.98,6.01,6.04,5.96,492168,295915616.0,1.34,0.5,0.03,0.15
108,2015-10-12,601998,6.04,6.18,6.3,6.01,1213376,746823328.0,4.83,2.83,0.17,0.38
109,2015-10-13,601998,6.15,6.18,6.2,6.1,574981,354329344.0,1.62,0.0,0.0,0.18
110,2015-10-14,601998,6.15,6.22,6.3,6.13,917432,569251968.0,2.75,0.65,0.04,0.29
111,2015-10-15,601998,6.18,6.29,6.3,6.16,973588,608448784.0,2.25,1.13,0.07,0.31
112,2015-10-16,601998,6.32,6.33,6.41,6.27,936716,593253600.0,2.23,0.64,0.04,0.29
113,2015-10-19,601998,6.34,6.31,6.44,6.26,985552,625295600.0,2.84,-0.32,-0.02,0.31
114,2015-10-20,601998,6.28,6.31,6.33,6.22,816086,511893888.0,1.74,0.0,0.0,0.26
115,2015-10-21,601998,6.3,6.59,6.79,6.26,2766085,1810569232.0,8.4,4.44,0.28,0.87
116,2015-10-22,601998,6.44,6.5,6.66,6.33,1410212,912586112.0,5.01,-1.37,-0.09,0.44
117,2015-10-23,601998,6.48,6.49,6.56,6.42,1254833,815356256.0,2.15,-0.15,-0.01,0.39
118,2015-10-26,601998,6.53,6.45,6.62,6.41,1096067,714714512.0,3.24,-0.62,-0.04,0.34
119,2015-10-27,601998,6.41,6.4,6.48,6.34,777792,497621616.0,2.17,-0.78,-0.05,0.24
120,2015-10-28,601998,6.34,6.43,6.55,6.33,1126093,726585984.0,3.44,0.47,0.03,0.35
121,2015-10-29,601998,6.41,6.36,6.41,6.34,604395,385061472.0,1.09,-1.09,-0.07,0.19
122,2015-10-30,601998,6.35,6.4,6.52,6.33,699173,448208096.0,2.99,0.63,0.04,0.22
123,2015-11-02,601998,6.37,6.29,6.39,6.28,437424,277742096.0,1.72,-1.72,-0.11,0.14
124,2015-11-03,601998,6.28,6.26,6.33,6.21,463060,290608096.0,1.91,-0.48,-0.03,0.15
125,2015-11-04,601998,6.27,6.49,6.53,6.25,1015334,650444400.0,4.47,3.67,0.23,0.32
126,2015-11-05,601998,6.45,6.8,7.02,6.45,2152556,1465467984.0,8.78,4.78,0.31,0.67
127,2015-11-06,601998,6.71,6.96,6.99,6.61,1418667,967044128.0,5.59,2.35,0.16,0.44
128,2015-11-09,601998,7.2,7.66,7.66,7.1,1331131,1002610592.0,8.05,10.06,0.7,0.42
129,2015-11-10,601998,7.68,7.83,8.1,7.45,2565170,1985728592.0,8.49,2.22,0.17,0.8
130,2015-11-11,601998,7.7,7.68,7.81,7.51,1405975,1072818272.0,3.83,-1.92,-0.15,0.44
131,2015-11-12,601998,7.77,7.63,7.87,7.55,1088518,835453376.0,4.17,-0.65,-0.05,0.34
132,2015-11-13,601998,7.51,7.44,7.66,7.4,933056,700621936.0,3.41,-2.49,-0.19,0.29
133,2015-11-18,601998,7.6,8.13,8.18,7.49,3123249,2452120784.0,9.27,9.27,0.69,0.98
134,2015-11-19,601998,8.0,7.9,8.0,7.77,1793665,1409237344.0,2.83,-2.83,-0.23,0.56
135,2015-11-20,601998,7.89,7.74,7.95,7.65,1129111,879824688.0,3.8,-2.03,-0.16,0.35
136,2015-11-23,601998,7.7,7.71,7.87,7.59,960300,740339488.0,3.62,-0.39,-0.03,0.3
137,2015-11-24,601998,7.69,7.56,7.7,7.5,811149,614470528.0,2.59,-1.95,-0.15,0.25
138,2015-11-25,601998,7.52,7.59,7.67,7.48,631069,476537440.0,2.51,0.4,0.03,0.2
139,2015-11-26,601998,7.61,7.58,7.9,7.56,993894,764385568.0,4.48,-0.13,-0.01,0.31
140,2015-11-27,601998,7.51,7.05,7.63,6.98,787075,577581184.0,8.58,-6.99,-0.53,0.25
141,2015-11-30,601998,7.09,7.26,7.43,7.01,1101080,795190112.0,5.96,2.98,0.21,0.35
142,2015-12-01,601998,7.22,7.12,7.28,6.93,831124,588814640.0,4.82,-1.93,-0.14,0.26
143,2015-12-02,601998,7.09,7.83,7.83,7.05,1914210,1450098688.0,10.96,9.97,0.71,0.6
144,2015-12-03,601998,8.0,7.93,8.47,7.69,2716964,2180027152.0,9.96,1.28,0.1,0.85
145,2015-12-04,601998,7.77,7.7,7.89,7.61,1214600,941263744.0,3.53,-2.9,-0.23,0.38
146,2015-12-07,601998,7.67,7.64,7.76,7.5,826674,629626096.0,3.38,-0.78,-0.06,0.26
147,2015-12-08,601998,7.6,7.46,7.61,7.34,966214,720499856.0,3.53,-2.36,-0.18,0.3
148,2015-12-09,601998,7.41,7.5,7.61,7.4,752699,565518672.0,2.82,0.54,0.04,0.24
149,2015-12-10,601998,7.45,7.35,7.8,7.31,990954,741807136.0,6.53,-2.0,-0.15,0.31
150,2015-12-11,601998,7.31,7.27,7.37,7.14,641984,464890192.0,3.13,-1.09,-0.08,0.2
151,2015-12-14,601998,7.16,7.57,7.61,7.13,917847,679525200.0,6.6,4.13,0.3,0.29
152,2015-12-15,601998,7.52,7.31,7.52,7.3,727759,537974656.0,2.91,-3.43,-0.26,0.23
153,2015-12-16,601998,7.31,7.26,7.36,7.2,766304,556258272.0,2.19,-0.68,-0.05,0.24
154,2015-12-17,601998,7.32,7.44,7.56,7.24,1170979,868658368.0,4.41,2.48,0.18,0.37
155,2015-12-18,601998,7.38,7.45,7.81,7.34,1906944,1445736848.0,6.32,0.13,0.01,0.6
156,2015-12-21,601998,7.35,7.6,7.8,7.3,1605936,1215994592.0,6.71,2.01,0.15,0.5
157,2015-12-22,601998,7.53,7.5,7.58,7.42,936347,700524800.0,2.11,-1.32,-0.1,0.29
158,2015-12-23,601998,7.48,7.71,7.98,7.44,1911700,1467633712.0,7.2,2.8,0.21,0.6
159,2015-12-24,601998,7.63,7.65,7.79,7.5,1164999,890963600.0,3.76,-0.78,-0.06,0.37
160,2015-12-25,601998,7.61,7.64,7.69,7.57,671496,512377920.0,1.57,-0.13,-0.01,0.21
161,2015-12-28,601998,7.63,7.26,7.65,7.25,1184151,877703392.0,5.24,-4.97,-0.38,0.37
162,2015-12-29,601998,7.26,7.31,7.34,7.2,488575,354800000.0,1.93,0.69,0.05,0.15
163,2015-12-30,601998,7.27,7.32,7.33,7.22,447866,325959312.0,1.5,0.14,0.01,0.14
164,2015-12-31,601998,7.32,7.22,7.44,7.2,538580,394754640.0,3.28,-1.37,-0.1,0.17
165,2016-01-04,601998,7.22,6.76,7.25,6.59,609011,425450016.0,9.14,-6.37,-0.46,0.19
166,2016-01-05,601998,6.52,6.76,6.94,6.5,769417,520894736.0,6.51,0.0,0.0,0.24
167,2016-01-06,601998,6.77,6.84,6.9,6.67,727306,491360720.0,3.4,1.18,0.08,0.23
168,2016-01-07,601998,6.73,6.39,6.75,6.36,187240,123130447.0,5.7,-6.58,-0.45,0.06
169,2016-01-08,601998,6.53,6.53,6.67,6.32,885390,578313712.0,5.48,2.19,0.14,0.28
170,2016-01-11,601998,6.43,6.5,6.81,6.37,1093840,722326720.0,6.74,-0.46,-0.03,0.34
171,2016-01-12,601998,6.6,6.52,6.74,6.46,821668,539591488.0,4.31,0.31,0.02,0.26
172,2016-01-13,601998,6.5,6.27,6.52,6.21,741941,475564272.0,4.75,-3.83,-0.25,0.23
173,2016-01-14,601998,6.15,6.32,6.35,6.09,658655,409924176.0,4.15,0.8,0.05,0.21
174,2016-01-15,601998,6.26,6.03,6.3,5.94,716520,437032512.0,5.7,-4.59,-0.29,0.22
175,2016-01-18,601998,5.92,6.03,6.07,5.88,648889,388163104.0,3.15,0.0,0.0,0.2
176,2016-01-19,601998,6.0,6.19,6.26,5.94,828524,506400048.0,5.31,2.65,0.16,0.26
177,2016-01-20,601998,6.11,6.08,6.16,6.01,656310,399058320.0,2.42,-1.78,-0.11,0.21
178,2016-01-21,601998,6.03,6.14,6.5,6.0,1171852,728836336.0,8.22,0.99,0.06,0.37
179,2016-01-22,601998,6.16,6.12,6.16,5.97,741288,450021888.0,3.09,-0.33,-0.02,0.23
180,2016-01-25,601998,6.07,6.06,6.14,5.98,541648,328437952.0,2.61,-0.98,-0.06,0.17
181,2016-01-26,601998,6.0,5.68,6.04,5.6,620871,363420256.0,7.26,-6.27,-0.38,0.19
182,2016-01-27,601998,5.68,5.6,5.76,5.47,623274,350664096.0,5.11,-1.41,-0.08,0.2
183,2016-01-28,601998,5.61,5.44,5.64,5.42,459605,254111648.0,3.93,-2.86,-0.16,0.14
184,2016-01-29,601998,5.32,5.55,5.73,5.31,761507,418488896.0,7.72,2.02,0.11,0.24
185,2016-02-01,601998,5.49,5.46,5.53,5.38,382097,208655074.0,2.7,-1.62,-0.09,0.12
186,2016-02-02,601998,5.47,5.56,5.66,5.45,429453,238060506.0,3.85,1.83,0.1,0.13
187,2016-02-03,601998,5.49,5.49,5.51,5.4,294406,160550976.0,1.98,-1.26,-0.07,0.09
188,2016-02-04,601998,5.5,5.57,5.65,5.49,421011,234392842.0,2.91,1.46,0.08,0.13
189,2016-02-05,601998,5.58,5.52,5.59,5.5,260931,144588983.0,1.62,-0.9,-0.05,0.08
190,2016-02-15,601998,5.36,5.42,5.45,5.32,290347,156530454.0,2.36,-1.81,-0.1,0.09
191,2016-02-16,601998,5.45,5.61,5.62,5.43,535304,297892768.0,3.51,3.51,0.19,0.17
192,2016-02-17,601998,5.6,5.65,5.68,5.57,448089,251775167.0,1.96,0.71,0.04,0.14
193,2016-02-18,601998,5.67,5.63,5.72,5.6,481852,272873040.0,2.12,-0.35,-0.02,0.15
194,2016-02-19,601998,5.62,5.61,5.65,5.55,334587,187388344.0,1.78,-0.36,-0.02,0.1
195,2016-02-22,601998,5.64,5.8,5.85,5.6,773099,443334832.0,4.46,3.39,0.19,0.24
196,2016-02-23,601998,5.76,5.67,5.78,5.62,494553,280973536.0,2.76,-2.24,-0.13,0.16
197,2016-02-24,601998,5.64,5.7,5.7,5.58,354428,200199308.0,2.12,0.53,0.03,0.11
198,2016-02-25,601998,5.7,5.6,5.82,5.5,1062194,599138896.0,5.61,-1.75,-0.1,0.33
199,2016-02-26,601998,5.54,5.58,5.62,5.5,496281,276209664.0,2.14,-0.36,-0.02,0.16
200,2016-02-29,601998,5.56,5.38,5.56,5.15,792796,422691136.0,7.35,-3.58,-0.2,0.25
201,2016-03-01,601998,5.36,5.41,5.48,5.27,541608,291086752.0,3.9,0.56,0.03,0.17
202,2016-03-02,601998,5.41,5.62,5.63,5.39,733419,405568304.0,4.44,3.88,0.21,0.23
203,2016-03-03,601998,5.61,5.65,5.66,5.53,631246,354054032.0,2.31,0.53,0.03,0.2
204,2016-03-04,601998,5.6,5.95,5.98,5.58,1743057,1018621056.0,7.08,5.31,0.3,0.55
205,2016-03-07,601998,5.87,5.89,5.96,5.81,779909,458978560.0,2.52,-1.01,-0.06,0.24
206,2016-03-08,601998,5.81,5.92,5.93,5.66,678544,392852432.0,4.58,0.51,0.03,0.21
207,2016-03-09,601998,5.8,5.89,5.91,5.75,566042,330586656.0,2.7,-0.51,-0.03,0.18
208,2016-03-10,601998,5.84,5.76,5.88,5.74,284776,165665350.0,2.38,-2.21,-0.13,0.09
209,2016-03-11,601998,5.65,5.79,5.82,5.65,367765,211390090.0,2.95,0.52,0.03,0.12
210,2016-03-14,601998,5.8,5.82,5.91,5.74,568622,333093216.0,2.94,0.52,0.03,0.18
211,2016-03-15,601998,5.82,5.93,6.0,5.75,599068,352503104.0,4.3,1.89,0.11,0.19
212,2016-03-16,601998,5.86,5.95,6.05,5.84,1061934,633272384.0,3.54,0.34,0.02,0.33
213,2016-03-17,601998,5.89,6.0,6.05,5.87,719304,428180928.0,3.03,0.84,0.05,0.23
214,2016-03-18,601998,5.97,6.0,6.04,5.95,1087727,651614144.0,1.5,0.0,0.0,0.34
215,2016-03-21,601998,6.0,6.09,6.18,5.98,1173363,714669184.0,3.33,1.5,0.09,0.37
216,2016-03-22,601998,6.06,6.17,6.27,6.04,1145526,707863280.0,3.78,1.31,0.08,0.36
217,2016-03-23,601998,6.1,6.11,6.16,6.02,627602,382295312.0,2.27,-0.97,-0.06,0.2
218,2016-03-24,601998,6.08,6.0,6.08,5.99,432095,260209088.0,1.47,-1.8,-0.11,0.14
219,2016-03-25,601998,5.96,5.98,6.02,5.93,298187,178209375.0,1.5,-0.33,-0.02,0.09
220,2016-03-28,601998,6.0,5.9,6.04,5.89,348419,207886768.0,2.51,-1.34,-0.08,0.11
221,2016-03-29,601998,5.92,5.9,5.97,5.87,321607,190247073.0,1.69,0.0,0.0,0.1
222,2016-03-30,601998,5.95,6.08,6.09,5.93,577197,348551408.0,2.71,3.05,0.18,0.18
223,2016-03-31,601998,6.11,6.07,6.13,6.02,478850,290483184.0,1.81,-0.16,-0.01,0.15
224,2016-04-01,601998,6.06,6.09,6.11,5.95,488485,295115984.0,2.64,0.33,0.02,0.15
225,2016-04-05,601998,6.04,6.11,6.12,6.01,592669,359979680.0,1.81,0.33,0.02,0.19
226,2016-04-06,601998,6.07,6.04,6.09,6.0,404347,244507887.0,1.47,-1.15,-0.07,0.13
227,2016-04-07,601998,6.04,5.96,6.06,5.96,361170,216761121.0,1.66,-1.32,-0.08,0.11
228,2016-04-08,601998,5.96,5.97,6.02,5.92,324731,194241717.0,1.68,0.17,0.01,0.1
229,2016-04-11,601998,5.96,6.03,6.08,5.96,360213,217463128.0,2.01,1.01,0.06,0.11
230,2016-04-12,601998,6.03,6.0,6.04,5.96,189328,113574161.0,1.33,-0.5,-0.03,0.06
231,2016-04-13,601998,6.03,6.12,6.22,6.0,833234,510617632.0,3.67,2.0,0.12,0.26
232,2016-04-14,601998,6.15,6.12,6.18,6.08,326433,199520826.0,1.63,0.0,0.0,0.1
233,2016-04-15,601998,6.12,6.14,6.19,6.1,414815,255162509.0,1.47,0.33,0.02,0.13
234,2016-04-18,601998,6.11,6.03,6.11,6.02,312159,189004417.0,1.47,-1.79,-0.11,0.1
235,2016-04-19,601998,6.07,5.99,6.07,5.96,324693,194622462.0,1.82,-0.66,-0.04,0.1
236,2016-04-20,601998,6.0,5.89,6.01,5.76,565776,332615664.0,4.17,-1.67,-0.1,0.18
237,2016-04-21,601998,5.86,5.89,5.99,5.82,388286,229541769.0,2.89,0.0,0.0,0.12
238,2016-04-22,601998,5.87,5.91,5.93,5.85,248107,146194645.0,1.36,0.34,0.02,0.08
239,2016-04-25,601998,5.89,5.88,5.93,5.79,232315,136056010.0,2.37,-0.51,-0.03,0.07
240,2016-04-26,601998,5.85,5.89,5.93,5.83,250114,147067985.0,1.7,0.17,0.01,0.08
241,2016-04-27,601998,5.9,5.87,5.92,5.86,172158,101333191.0,1.02,-0.34,-0.02,0.05
242,2016-04-28,601998,5.89,5.9,5.97,5.85,369977,218636996.0,2.04,0.51,0.03,0.12
243,2016-04-29,601998,5.86,5.87,5.9,5.85,241904,141942849.0,0.85,-0.51,-0.03,0.08
244,2016-05-03,601998,5.85,5.97,5.98,5.85,419125,249049430.0,2.21,1.7,0.1,0.13
245,2016-05-04,601998,6.0,5.97,6.0,5.94,191779,114338362.0,1.01,0.0,0.0,0.06
246,2016-05-05,601998,5.97,5.97,6.0,5.92,214944,128110195.0,1.34,0.0,0.0,0.07
247,2016-05-06,601998,5.96,5.82,5.98,5.81,257136,151930424.0,2.85,-2.51,-0.15,0.08
248,2016-05-09,601998,5.82,5.61,5.82,5.54,377379,214482585.0,4.81,-3.61,-0.21,0.12
249,2016-05-10,601998,5.59,5.58,5.62,5.56,181608,101432421.0,1.07,-0.53,-0.03,0.06
250,2016-05-11,601998,5.6,5.63,5.66,5.53,293510,164083791.0,2.33,0.9,0.05,0.09
251,2016-05-12,601998,5.59,5.57,5.6,5.53,215734,119976230.0,1.24,-1.07,-0.06,0.07
252,2016-05-13,601998,5.55,5.51,5.59,5.49,213409,118246388.0,1.8,-1.08,-0.06,0.07
253,2016-05-16,601998,5.49,5.56,5.57,5.48,173216,95767117.0,1.63,0.91,0.05,0.05
